date,open,high,low,close,volume,foreign_ownership,code,name,daily_return,event_day,cumulative_return,benchmark_return,abnormal_return,cumulative_abnormal_return,asset,case
2022-01-07,2933.78,2959.03,2933.1,2954.89,546172.0,0.0,KOSPI,KOSPI,0.011764987861792031,-14,0.13019747637206502,0.011764987861792031,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-10,2947.37,2951.12,2910.9,2926.72,477399.0,0.0,KOSPI,KOSPI,-0.009533349803207636,-13,0.11942290848310755,-0.009533349803207636,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-11,2930.93,2943.57,2909.82,2927.38,566171.0,0.0,KOSPI,KOSPI,0.00022550841898105745,-12,0.11967534777337074,0.00022550841898105745,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-12,2950.78,2972.58,2950.31,2972.48,519500.0,0.0,KOSPI,KOSPI,0.015406267720623923,-11,0.13692536594135007,0.015406267720623923,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-13,2979.91,2982.14,2958.39,2962.09,604870.0,0.0,KOSPI,KOSPI,-0.0034953977823231064,-10,0.13295135953857162,-0.0034953977823231064,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-14,2937.61,2944.97,2914.73,2921.92,532668.0,0.0,KOSPI,KOSPI,-0.01356137051878914,-9,0.1175869863721033,-0.01356137051878914,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-17,2918.55,2919.67,2875.98,2890.1,593260.0,0.0,KOSPI,KOSPI,-0.010890099660497254,-8,0.1054163527112364,-0.010890099660497254,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-18,2898.98,2902.79,2857.26,2864.24,554040.0,0.0,KOSPI,KOSPI,-0.008947787273796748,-7,0.09552532233819977,-0.008947787273796748,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-19,2840.34,2871.79,2832.18,2842.28,463829.0,0.0,KOSPI,KOSPI,-0.007666955283076704,-6,0.08712597868035465,-0.007666955283076704,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-20,2842.28,2862.7,2830.97,2862.68,395669.0,0.0,KOSPI,KOSPI,0.007177336504496257,-5,0.09492864765212339,0.007177336504496257,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-21,2837.49,2847.95,2817.11,2834.29,532753.0,0.0,KOSPI,KOSPI,-0.00991728031075767,-4,0.08406993333307833,-0.00991728031075767,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-24,2823.76,2828.11,2780.68,2792.0,473993.0,0.0,KOSPI,KOSPI,-0.014920844373723208,-3,0.06789469456758312,-0.014920844373723208,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-25,2786.41,2789.62,2703.99,2720.39,639958.0,0.0,KOSPI,KOSPI,-0.02564828080229231,-2,0.0405050315740354,-0.02564828080229231,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-26,2729.75,2744.14,2708.1,2709.24,472650.0,0.0,KOSPI,KOSPI,-0.004098677027926212,-1,0.0362403375036815,-0.004098677027926212,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-27,2709.24,2722.86,2614.49,2614.49,487726.0,0.0,KOSPI,KOSPI,-0.034972907531263364,0,0.0,-0.034972907531263364,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-01-28,2617.87,2668.59,2591.53,2663.34,434186.0,0.0,KOSPI,KOSPI,0.01868433231720168,1,0.01868433231720168,0.01868433231720168,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-03,2706.34,2735.34,2702.78,2707.82,435709.0,0.0,KOSPI,KOSPI,0.016700834290777733,2,0.03569721054584285,0.016700834290777733,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-04,2714.83,2751.8,2712.87,2750.26,536148.0,0.0,KOSPI,KOSPI,0.015673124506060176,3,0.05192982187730699,0.015673124506060176,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-07,2750.7,2750.7,2718.94,2745.06,417838.0,0.0,KOSPI,KOSPI,-0.001890730330950663,4,0.049940906257052164,-0.001890730330950663,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-08,2767.76,2779.85,2726.72,2746.47,560534.0,0.0,KOSPI,KOSPI,0.0005136499748639167,5,0.05048020837715961,0.0005136499748639167,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-09,2772.63,2773.38,2753.51,2768.85,539123.0,0.0,KOSPI,KOSPI,0.008148641710996385,6,0.05904019521971793,0.008148641710996385,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-10,2787.44,2788.27,2761.76,2771.93,509611.0,0.0,KOSPI,KOSPI,0.0011123751738086884,7,0.060218245240945656,0.0011123751738086884,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-11,2739.14,2766.7,2735.08,2747.71,480520.0,0.0,KOSPI,KOSPI,-0.008737594383696479,8,0.05095448825583593,-0.008737594383696479,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-14,2715.1,2724.72,2688.24,2704.48,616343.0,0.0,KOSPI,KOSPI,-0.015733101382605863,9,0.03441971474360206,-0.015733101382605863,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-15,2712.45,2716.45,2665.47,2676.54,589039.0,0.0,KOSPI,KOSPI,-0.010331006330237202,10,0.023733118122463814,-0.010331006330237202,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-16,2719.61,2730.43,2711.34,2729.68,422366.0,0.0,KOSPI,KOSPI,0.019853990599804083,11,0.044058305826375266,0.019853990599804083,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-17,2735.11,2770.66,2711.99,2744.09,611421.0,0.0,KOSPI,KOSPI,0.005279007063099028,12,0.04956989699712011,0.005279007063099028,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-18,2714.52,2747.08,2711.88,2744.52,513521.0,0.0,KOSPI,KOSPI,0.00015670039976822814,13,0.049734365019564075,0.00015670039976822814,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-21,2706.65,2746.62,2694.9,2743.8,495301.0,0.0,KOSPI,KOSPI,-0.00026234095579547034,14,0.04945897670291344,-0.00026234095579547034,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-22,2705.08,2721.84,2690.09,2706.79,648400.0,0.0,KOSPI,KOSPI,-0.013488592463007598,15,0.03530325225952291,-0.013488592463007598,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-23,2727.43,2729.56,2705.31,2719.53,537841.0,0.0,KOSPI,KOSPI,0.0047066820846835,16,0.04017609552914725,0.0047066820846835,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-24,2689.28,2694.55,2642.63,2648.8,926399.0,0.0,KOSPI,KOSPI,-0.026008170529466468,17,0.013123018255950747,-0.026008170529466468,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-25,2678.47,2694.81,2665.96,2676.76,664347.0,0.0,KOSPI,KOSPI,0.010555723346421075,18,0.02381726455255162,0.010555723346421075,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-02-28,2663.0,2699.18,2658.25,2699.18,613470.0,0.0,KOSPI,KOSPI,0.008375797606060997,19,0.03239255074603453,0.008375797606060997,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-02,2698.31,2716.46,2692.24,2703.52,527950.0,0.0,KOSPI,KOSPI,0.0016078957312961606,20,0.03405253032140121,0.0016078957312961606,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-03,2729.86,2748.21,2726.35,2747.08,614514.0,0.0,KOSPI,KOSPI,0.016112327632124,21,0.050713523478766565,0.016112327632124,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-04,2736.58,2736.58,2702.34,2713.43,765675.0,0.0,KOSPI,KOSPI,-0.012249370240400737,22,0.03784294451307901,-0.012249370240400737,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-07,2680.17,2680.17,2644.1,2651.31,571562.0,0.0,KOSPI,KOSPI,-0.02289353327706989,23,0.014083052526496553,-0.02289353327706989,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-08,2617.33,2647.18,2605.81,2622.4,540370.0,0.0,KOSPI,KOSPI,-0.01090404366143527,24,0.003025446645426255,-0.01090404366143527,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-10,2660.86,2682.79,2660.86,2680.32,613810.0,0.0,KOSPI,KOSPI,0.02208663819402079,25,0.025178906784879773,0.02208663819402079,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-11,2665.95,2672.62,2647.28,2661.28,797034.0,0.0,KOSPI,KOSPI,-0.007103629417382962,26,0.017896415744562244,-0.007103629417382962,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-14,2654.93,2661.76,2633.31,2645.65,636324.0,0.0,KOSPI,KOSPI,-0.005873113689653153,27,0.01191819437060393,-0.005873113689653153,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-15,2630.31,2641.97,2615.08,2621.53,604181.0,0.0,KOSPI,KOSPI,-0.009116852191332847,28,0.002692685762806679,-0.009116852191332847,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-16,2649.85,2659.9,2630.03,2659.23,736353.0,0.0,KOSPI,KOSPI,0.014380914961873437,29,0.017112324009654012,0.014380914961873437,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-17,2703.27,2714.0,2694.51,2694.51,546079.0,0.0,KOSPI,KOSPI,0.013266998341625369,30,0.03060635152553659,0.013266998341625369,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-18,2695.64,2708.16,2688.71,2707.02,644017.0,0.0,KOSPI,KOSPI,0.004642773639734088,31,0.03539122352734192,0.004642773639734088,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-21,2717.81,2717.81,2683.69,2686.05,502401.0,0.0,KOSPI,KOSPI,-0.007746525699847018,32,0.027370538804891265,-0.007746525699847018,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-22,2686.68,2712.14,2686.58,2710.0,489441.0,0.0,KOSPI,KOSPI,0.008916438636659807,33,0.03653102517125717,0.008916438636659807,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-23,2727.12,2742.27,2720.83,2735.05,883375.0,0.0,KOSPI,KOSPI,0.009243542435424468,34,0.04611224368806166,0.009243542435424468,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-24,2716.25,2729.66,2705.14,2729.66,960897.0,0.0,KOSPI,KOSPI,-0.0019707135152923216,35,0.04405065615091286,-0.0019707135152923216,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-25,2740.83,2740.95,2722.36,2729.98,602771.0,0.0,KOSPI,KOSPI,0.00011723071737868018,36,0.04417305095831314,0.00011723071737868018,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-28,2721.22,2737.46,2707.74,2729.56,768042.0,0.0,KOSPI,KOSPI,-0.00015384728093248423,37,0.04401240777360038,-0.00015384728093248423,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-29,2745.62,2754.18,2733.22,2741.07,732159.0,0.0,KOSPI,KOSPI,0.004216796846378212,38,0.048414796002279825,0.004216796846378212,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-30,2758.31,2760.6,2740.02,2746.74,840134.0,0.0,KOSPI,KOSPI,0.002068535280018269,39,0.05058347899590365,0.002068535280018269,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-03-31,2743.24,2765.2,2743.2,2757.65,1030288.0,0.0,KOSPI,KOSPI,0.00397198133059562,40,0.054756376960707565,0.00397198133059562,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-01,2745.85,2745.85,2729.68,2739.85,1305564.0,0.0,KOSPI,KOSPI,-0.006454771272641602,41,0.047948165799066134,-0.006454771272641602,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-04,2729.86,2758.38,2722.45,2757.9,1022970.0,0.0,KOSPI,KOSPI,0.006587951895176802,42,0.05485199790398898,0.006587951895176802,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-05,2765.5,2769.18,2750.5,2759.2,1605993.0,0.0,KOSPI,KOSPI,0.0004713731462342441,43,0.05534922680905274,0.0004713731462342441,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-06,2739.07,2747.85,2730.66,2735.03,1321644.0,0.0,KOSPI,KOSPI,-0.0087597854450564,44,0.046104594012599254,-0.0087597854450564,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-07,2714.7,2718.5,2693.36,2695.86,999275.0,0.0,KOSPI,KOSPI,-0.014321597934940367,45,0.03112270461925659,-0.014321597934940367,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-08,2706.64,2712.0,2685.52,2700.39,948355.0,0.0,KOSPI,KOSPI,0.0016803543210699434,46,0.03285535611151702,0.0016803543210699434,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-11,2687.54,2711.02,2683.96,2693.1,742601.0,0.0,KOSPI,KOSPI,-0.00269961005632513,47,0.030067049405428925,-0.00269961005632513,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-12,2674.17,2685.08,2658.4,2666.76,870969.0,0.0,KOSPI,KOSPI,-0.009780550295198753,48,0.01999242682129232,-0.009780550295198753,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-13,2677.53,2717.63,2672.6,2716.49,733240.0,0.0,KOSPI,KOSPI,0.01864809731659367,49,0.039013344858844334,0.01864809731659367,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-14,2719.34,2720.3,2702.61,2716.71,665351.0,0.0,KOSPI,KOSPI,8.098686172242076e-05,50,0.03909749128893214,8.098686172242076e-05,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-15,2695.52,2705.41,2685.01,2696.06,693717.0,0.0,KOSPI,KOSPI,-0.00760110574923345,51,0.03119920137388177,-0.00760110574923345,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-18,2685.04,2701.11,2681.37,2693.21,1024914.0,0.0,KOSPI,KOSPI,-0.001057098135798129,52,0.030109122620472828,-0.001057098135798129,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-19,2707.76,2723.98,2705.32,2718.89,1257385.0,0.0,KOSPI,KOSPI,0.00953509009694753,53,0.03993130591434668,0.00953509009694753,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-20,2718.49,2724.46,2702.84,2718.69,1736282.0,0.0,KOSPI,KOSPI,-7.35594305028009e-05,54,0.039854809159721505,-7.35594305028009e-05,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-21,2725.71,2737.54,2725.04,2728.21,1002973.0,0.0,KOSPI,KOSPI,0.0035016864740002873,55,0.04349605467988038,0.0035016864740002873,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-22,2704.72,2708.58,2690.48,2704.71,1239909.0,0.0,KOSPI,KOSPI,-0.00861370642289272,56,0.03450768601142107,-0.00861370642289272,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-25,2676.67,2680.35,2657.04,2657.13,1018005.0,0.0,KOSPI,KOSPI,-0.01759153476712838,57,0.01630910808608954,-0.01759153476712838,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-26,2674.0,2678.05,2663.83,2668.31,889941.0,0.0,KOSPI,KOSPI,0.004207547240819842,58,0.020585276669637276,0.004207547240819842,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-27,2630.58,2641.82,2615.5,2639.06,1072367.0,0.0,KOSPI,KOSPI,-0.010961994670784181,59,0.009397626305704065,-0.010961994670784181,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-28,2656.54,2667.49,2638.37,2667.49,899168.0,0.0,KOSPI,KOSPI,0.010772775154789915,60,0.02027163997567394,0.010772775154789915,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-04-29,2669.18,2696.1,2664.06,2695.05,975253.0,0.0,KOSPI,KOSPI,0.010331810053646029,61,0.03081289276302468,0.010331810053646029,0.0,0.0,KOSPI,LG Energy Solution IPO
2022-05-02,2669.21,2689.91,2667.85,2687.45,873722.0,0.0,KOSPI,KOSPI,-0.0028199847869243566,62,0.027906016087267504,-0.0028199847869243566,0.0,0.0,KOSPI,LG Energy Solution IPO
2021-10-25,813000.0,829000.0,800000.0,821000.0,170671.0,47.3,051910,LG Chem,,-67,0.3459016393442622,,,0.0,LG Chem,LG Energy Solution IPO
2021-10-26,840000.0,844000.0,826000.0,830000.0,175513.0,47.31,051910,LG Chem,0.010962241169305775,-66,0.360655737704918,0.009448641633615251,0.001513599535690524,0.001513599535690524,LG Chem,LG Energy Solution IPO
2021-10-27,827000.0,832000.0,811000.0,825000.0,153039.0,47.34,051910,LG Chem,-0.0060240963855421326,-65,0.3524590163934427,-0.0077367599407034415,0.001712663555161309,0.003226263090851833,LG Chem,LG Energy Solution IPO
2021-10-28,831000.0,864000.0,828000.0,850000.0,416963.0,47.55,051910,LG Chem,0.030303030303030276,-64,0.39344262295081966,-0.005268568066660095,0.03557159836969037,0.038797861460542205,LG Chem,LG Energy Solution IPO
2021-10-29,850000.0,860000.0,836000.0,836000.0,316682.0,47.56,051910,LG Chem,-0.016470588235294126,-63,0.3704918032786886,-0.012915552158960786,-0.00355503607633334,0.035242825384208865,LG Chem,LG Energy Solution IPO
2021-11-01,849000.0,849000.0,825000.0,832000.0,219710.0,47.51,051910,LG Chem,-0.004784688995215336,-62,0.3639344262295081,0.0027805081664804554,-0.007565197161695791,0.027677628222513073,LG Chem,LG Energy Solution IPO
2021-11-02,840000.0,856000.0,827000.0,831000.0,143263.0,47.47,051910,LG Chem,-0.0012019230769231282,-61,0.36229508196721305,0.011598085224945764,-0.012800008301868893,0.01487761992064418,LG Chem,LG Energy Solution IPO
2021-11-03,818000.0,819000.0,780000.0,784000.0,380709.0,47.39,051910,LG Chem,-0.056558363417569146,-60,0.28524590163934427,-0.01253695880855743,-0.044021404609011716,-0.029143784688367536,LG Chem,LG Energy Solution IPO
2021-11-04,796000.0,802000.0,785000.0,790000.0,287067.0,47.36,051910,LG Chem,0.007653061224489832,-59,0.29508196721311486,0.002523767437014879,0.005129293787474953,-0.024014490900892582,LG Chem,LG Energy Solution IPO
2021-11-05,800000.0,800000.0,779000.0,786000.0,173098.0,47.37,051910,LG Chem,-0.005063291139240533,-58,0.2885245901639344,-0.004676155295284867,-0.000387135843955666,-0.024401626744848248,LG Chem,LG Energy Solution IPO
2021-11-08,792000.0,792000.0,766000.0,771000.0,171469.0,47.33,051910,LG Chem,-0.01908396946564883,-57,0.26393442622950825,-0.0030546228534287234,-0.016029346612220108,-0.040430973357068356,LG Chem,LG Energy Solution IPO
2021-11-09,771000.0,778000.0,759000.0,769000.0,214251.0,47.3,051910,LG Chem,-0.0025940337224383825,-56,0.2606557377049181,0.0007634619282481658,-0.0033574956506865483,-0.043788469007754904,LG Chem,LG Energy Solution IPO
2021-11-10,758000.0,758000.0,733000.0,739000.0,258543.0,47.22,051910,LG Chem,-0.03901170351105332,-55,0.2114754098360656,-0.01089972522835747,-0.02811197828269585,-0.07190044729045075,LG Chem,LG Energy Solution IPO
2021-11-11,746000.0,769000.0,742000.0,757000.0,279482.0,47.33,051910,LG Chem,0.02435723951285529,-54,0.24098360655737694,-0.001791704918144732,0.02614894443100002,-0.04575150285945073,LG Chem,LG Energy Solution IPO
2021-11-12,767000.0,774000.0,757000.0,774000.0,195369.0,47.38,051910,LG Chem,0.022457067371202122,-53,0.26885245901639343,0.015002119716094775,0.007454947655107347,-0.038296555204343385,LG Chem,LG Energy Solution IPO
2021-11-15,773000.0,780000.0,751000.0,765000.0,167747.0,47.36,051910,LG Chem,-0.011627906976744207,-52,0.25409836065573765,0.010347615198059712,-0.02197552217480392,-0.060272077379147304,LG Chem,LG Energy Solution IPO
2021-11-16,773000.0,785000.0,765000.0,777000.0,188716.0,47.44,051910,LG Chem,0.015686274509803866,-51,0.2737704918032786,-0.0007701232197151464,0.016456397729519012,-0.04381567964962829,LG Chem,LG Energy Solution IPO
2021-11-17,785000.0,787000.0,765000.0,769000.0,131941.0,47.44,051910,LG Chem,-0.01029601029601035,-50,0.2606557377049181,-0.011607461605960157,0.001311451309949807,-0.042504228339678485,LG Chem,LG Energy Solution IPO
2021-11-18,773000.0,780000.0,760000.0,776000.0,148071.0,47.42,051910,LG Chem,0.00910273081924573,-49,0.27213114754098355,-0.0050769303474861305,0.01417966116673186,-0.028324567172946624,LG Chem,LG Energy Solution IPO
2021-11-19,770000.0,779000.0,755000.0,758000.0,232115.0,47.31,051910,LG Chem,-0.023195876288659822,-48,0.24262295081967222,0.008020682775889076,-0.0312165590645489,-0.05954112623749552,LG Chem,LG Energy Solution IPO
2021-11-22,758000.0,765000.0,751000.0,765000.0,200500.0,47.29,051910,LG Chem,0.00923482849604218,-47,0.25409836065573765,0.014213973652146494,-0.004979145156104314,-0.06452027139359984,LG Chem,LG Energy Solution IPO
2021-11-23,765000.0,768000.0,739000.0,740000.0,222133.0,47.23,051910,LG Chem,-0.0326797385620915,-46,0.21311475409836067,-0.005283331950551751,-0.027396406611539748,-0.09191667800513958,LG Chem,LG Energy Solution IPO
2021-11-24,747000.0,757000.0,740000.0,747000.0,206853.0,47.26,051910,LG Chem,0.009459459459459474,-45,0.22459016393442632,-0.0010142360033763564,0.01047369546283583,-0.08144298254230375,LG Chem,LG Energy Solution IPO
2021-11-25,741000.0,748000.0,737000.0,739000.0,112764.0,47.27,051910,LG Chem,-0.010709504685408322,-44,0.2114754098360656,-0.004682245206710123,-0.006027259478698199,-0.08747024202100195,LG Chem,LG Energy Solution IPO
2021-11-26,734000.0,740000.0,720000.0,721000.0,201250.0,47.23,051910,LG Chem,-0.024357239512855178,-43,0.18196721311475406,-0.01470672120311245,-0.009650518309742728,-0.09712076033074468,LG Chem,LG Energy Solution IPO
2021-11-29,715000.0,723000.0,710000.0,712000.0,171460.0,47.2,051910,LG Chem,-0.012482662968099856,-42,0.16721311475409828,-0.009235673128005328,-0.0032469898400945274,-0.10036775017083921,LG Chem,LG Energy Solution IPO
2021-11-30,709000.0,716000.0,694000.0,694000.0,395074.0,47.13,051910,LG Chem,-0.0252808988764045,-41,0.13770491803278695,-0.024167159336202282,-0.0011137395402022188,-0.10148148971104143,LG Chem,LG Energy Solution IPO
2021-12-01,702000.0,722000.0,696000.0,718000.0,251126.0,47.16,051910,LG Chem,0.03458213256484144,-40,0.17704918032786887,0.021384214919989653,0.013197917644851787,-0.08828357206618964,LG Chem,LG Energy Solution IPO
2021-12-02,734000.0,734000.0,711000.0,727000.0,268812.0,47.13,051910,LG Chem,0.012534818941504211,-39,0.19180327868852465,0.015708413226104723,-0.0031735942846005116,-0.09145716635079015,LG Chem,LG Energy Solution IPO
2021-12-03,727000.0,727000.0,711000.0,717000.0,229502.0,47.12,051910,LG Chem,-0.01375515818431916,-38,0.1754098360655738,0.007829502897866769,-0.02158466108218593,-0.11304182743297608,LG Chem,LG Energy Solution IPO
2021-12-06,722000.0,722000.0,706000.0,717000.0,140266.0,47.16,051910,LG Chem,0.0,-37,0.1754098360655738,0.001657497650193962,-0.001657497650193962,-0.11469932508317005,LG Chem,LG Energy Solution IPO
2021-12-07,720000.0,726000.0,708000.0,711000.0,173785.0,47.17,051910,LG Chem,-0.008368200836820106,-36,0.16557377049180322,0.006212057512822611,-0.014580258349642716,-0.12927958343281276,LG Chem,LG Energy Solution IPO
2021-12-08,719000.0,754000.0,718000.0,751000.0,463760.0,47.3,051910,LG Chem,0.05625879043600568,-35,0.23114754098360657,0.0033692992659741794,0.0528894911700315,-0.07639009226278126,LG Chem,LG Energy Solution IPO
2021-12-09,759000.0,764000.0,745000.0,747000.0,371186.0,47.37,051910,LG Chem,-0.005326231691078598,-34,0.22459016393442632,0.009251115997068515,-0.014577347688147113,-0.09096743995092837,LG Chem,LG Energy Solution IPO
2021-12-10,737000.0,746000.0,729000.0,740000.0,267924.0,47.26,051910,LG Chem,-0.009370816599732268,-33,0.21311475409836067,-0.006383744227728694,-0.002987072372003574,-0.09395451232293195,LG Chem,LG Energy Solution IPO
2021-12-13,740000.0,745000.0,731000.0,738000.0,217195.0,47.25,051910,LG Chem,-0.002702702702702675,-32,0.20983606557377055,-0.002846958538051947,0.00014425583534927178,-0.09381025648758268,LG Chem,LG Energy Solution IPO
2021-12-14,724000.0,729000.0,699000.0,701000.0,436465.0,47.06,051910,LG Chem,-0.050135501355013545,-31,0.14918032786885238,-0.0045674726651253605,-0.045568028689888185,-0.13937828517747086,LG Chem,LG Energy Solution IPO
