date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-05-14,3131.35,3162.31,3131.35,3153.32,836404,0.0,KOSPI,KOSPI,naver-finance
2021-05-17,3163.21,3173.01,3121.32,3134.52,771305,0.0,KOSPI,KOSPI,naver-finance
2021-05-18,3135.38,3176.4,3135.38,3173.05,786143,0.0,KOSPI,KOSPI,naver-finance
2021-05-20,3174.53,3174.53,3140.48,3162.28,774252,0.0,KOSPI,KOSPI,naver-finance
2021-05-21,3171.91,3198.01,3149.46,3156.42,797262,0.0,KOSPI,KOSPI,naver-finance
2021-05-24,3155.91,3163.27,3137.81,3144.3,587968,0.0,KOSPI,KOSPI,naver-finance
2021-05-25,3152.93,3173.1,3148.3,3171.32,612976,0.0,KOSPI,KOSPI,naver-finance
2021-05-26,3171.91,3183.97,3160.3,3168.43,1269999,0.0,KOSPI,KOSPI,naver-finance
2021-05-27,3170.84,3173.86,3142.37,3165.51,1082006,0.0,KOSPI,KOSPI,naver-finance
2021-05-28,3172.09,3198.66,3171.85,3188.73,966367,0.0,KOSPI,KOSPI,naver-finance
2021-05-31,3192.06,3204.29,3179.87,3203.92,1123524,0.0,KOSPI,KOSPI,naver-finance
2021-06-01,3207.12,3233.17,3199.18,3221.87,1472570,0.0,KOSPI,KOSPI,naver-finance
2021-06-02,3224.4,3241.07,3216.1,3224.23,1495671,0.0,KOSPI,KOSPI,naver-finance
2021-06-03,3224.96,3258.5,3224.96,3247.43,1584799,0.0,KOSPI,KOSPI,naver-finance
2021-06-04,3246.17,3246.19,3218.67,3240.08,1392319,0.0,KOSPI,KOSPI,naver-finance
2021-06-07,3244.59,3264.41,3233.4,3252.12,1733348,0.0,KOSPI,KOSPI,naver-finance
2021-06-08,3251.83,3264.67,3242.56,3247.83,1951319,0.0,KOSPI,KOSPI,naver-finance
2021-06-09,3245.08,3246.49,3216.18,3216.18,1964923,0.0,KOSPI,KOSPI,naver-finance
2021-06-10,3216.94,3235.39,3210.31,3224.64,1896766,0.0,KOSPI,KOSPI,naver-finance
